0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,2,1,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,35,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,7,0,10,3,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,21,4,6,6
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2,2,8,6,4,2,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,9,7,3,2,1,5,1
0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,1,13,6,5,2,2,5,0
0,0,0,0,0,2,0,5,0,0,0,0,0,4,0,2,15,1,4,2,0,2,2,3
0,0,0,0,0,2,3,1,0,2,0,3,0,8,11,19,0,4,1,0,6,2,7,0
1,1,1,0,0,1,4,4,0,4,0,8,1,16,1,3,2,0,0,0,0,9,2,0
4,5,0,3,1,4,0,7,0,12,3,13,13,0,0,10,2,0,0,0,4,0,6,0
1,1,0,1,0,6,6,10,0,16,5,9,16,0,2,15,0,0,1,10,0,0,1,1
3,0,1,5,0,3,0,6,21,1,41,13,19,2,0,15,0,0,13,2,8,1,1,0
3,0,0,0,0,4,0,4,43,2,0,0,17,8,1,31,3,23,1,6,2,3,0,0
2,0,1,0,0,5,2,1,39,0,0,0,18,0,0,42,5,18,0,7,1,3,0,0
0,2,0,0,0,8,0,0,34,0,1,3,15,1,1,43,3,12,0,2,1,1,0,0
0,3,0,0,2,7,0,0,32,1,2,6,12,1,2,48,3,11,0,3,0,4,0,0
0,0,0,0,0,0,0,0,37,2,12,1,11,0,1,36,6,9,0,6,2,11,1,0
0,0,0,0,0,0,0,0,35,0,0,4,17,2,0,36,0,24,2,8,0,15,0,0
0,0,0,0,0,0,0,0,38,1,13,1,17,0,0,31,0,19,0,0,0,0,10,0
0,0,0,0,0,0,0,0,32,0,11,0,14,0,0,4,26,5,1,0,0,2,0,0
0,0,0,0,0,0,0,0,28,0,12,0,13,0,0,0,35,1,1,0,0,0,3,0
