0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,36,4
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,3,2,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,9,2,5,9
0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,4,3,4,7,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,6,5,3,3,0,3,0
0,0,0,0,0,3,2,0,0,0,0,0,0,0,17,1,0,15,11,0,1,3,3,0
0,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,15,3,1,0,1,0,2,10
0,0,0,0,0,0,4,5,1,0,0,4,0,6,2,16,0,2,0,0,5,0,10,0
2,4,0,0,0,0,6,5,0,3,4,8,1,18,0,1,2,0,0,1,0,8,2,0
2,3,0,5,0,0,2,5,1,14,8,18,19,0,1,11,2,0,1,0,5,0,6,1
1,2,1,2,0,0,3,7,1,12,3,17,22,1,0,19,0,0,0,6,0,0,2,1
2,0,1,2,0,0,1,3,17,5,40,17,19,2,3,15,0,0,4,0,7,0,1,1
2,1,0,1,0,3,1,0,32,5,1,0,11,6,2,23,3,19,0,5,0,2,0,0
2,1,2,0,0,3,1,2,23,1,1,0,12,1,0,29,3,8,0,6,0,4,0,0
0,3,0,0,0,8,0,0,27,1,0,5,8,1,1,31,2,2,0,4,0,3,0,1
0,4,0,0,0,12,0,0,23,2,0,3,10,0,2,27,5,8,0,3,1,3,1,0
0,0,0,0,0,0,0,0,30,1,12,1,16,1,0,15,4,11,0,5,3,7,0,0
0,0,0,0,0,0,0,0,27,0,0,5,20,2,1,24,0,18,0,3,0,6,0,0
0,0,0,0,0,0,0,0,31,0,8,1,23,0,0,25,1,17,0,2,0,0,7,1
0,0,0,0,0,0,0,0,22,0,11,0,18,0,2,5,24,2,1,0,0,0,1,1
0,0,0,0,0,0,0,0,22,0,5,0,12,0,0,1,33,3,2,0,0,0,3,0
