0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,4,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,10,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,6,12,6,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,10,10,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,13,3,8,2,0,4,2
0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,26,5,4,3,0,3
0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,10,1,3,0,2,5,0
0,0,0,0,0,0,0,8,4,3,4,4,4,8,6,0,30,0,2,0,2,4,1,4
4,5,0,0,0,0,0,1,6,11,9,7,5,7,21,26,0,0,1,1,1,5,2,0
0,6,5,8,1,1,9,7,2,2,6,6,5,19,0,0,0,0,0,0,5,4,5,1
0,3,1,1,9,9,9,0,17,12,21,23,71,12,5,6,10,3,1,0,1,0,0,2
0,1,1,1,1,1,0,16,27,25,36,2,1,2,1,2,0,0,0,0,1,1,3,4
4,1,2,4,3,3,12,11,9,26,0,39,31,36,19,18,7,7,12,8,1,0,0,0
0,3,0,0,1,2,3,0,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,5,0,0,0,5,3,4,5,8,3,7,2,2,0,0,3,1,3,0
0,0,0,0,2,6,9,8,9,28,17,0,0,1,0,2,0,0,0,0,13,12,6,0
0,0,0,0,0,0,0,0,0,0,1,17,19,13,7,11,21,22,19,23,3,1,0,0
0,0,0,0,0,0,0,0,0,5,4,3,2,1,0,0,0,0,1,0,0,0,12,0
0,0,0,0,0,0,0,0,0,1,2,1,3,9,14,21,19,6,4,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,6,3,4,10,4,0,0
0,0,0,0,0,0,0,0,0,1,1,0,20,1,1,0,12,3,4,0,0,0,0,0
