0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,18,17
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,4,2,1,12,5,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,2,2,13,5,6,8
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,2,2,5,11,0,0,0
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,5,1,0,3,2,1
0,0,0,0,4,2,0,0,0,0,0,0,0,0,9,1,1,20,7,8,1,4,0,0
0,0,0,1,0,3,0,0,0,0,0,0,0,4,0,5,14,3,12,0,3,3,0,8
0,0,0,0,0,0,8,3,2,5,3,4,8,10,1,18,5,1,0,1,0,1,8,0
6,0,0,0,0,0,4,5,11,5,7,8,19,15,21,0,1,0,0,0,7,4,0,0
2,2,6,0,0,5,5,6,7,6,5,9,14,0,0,0,0,0,0,5,5,7,1,6
0,2,3,5,13,16,0,6,10,9,10,9,6,5,5,4,0,0,0,4,0,0,0,0
1,0,0,1,1,0,18,26,44,49,3,4,6,3,0,0,0,0,10,0,6,6,4,0
0,3,6,7,4,5,4,8,7,0,22,43,37,38,35,23,22,25,13,5,0,0,0,1
2,0,1,4,5,0,3,6,0,1,0,5,11,2,1,1,1,0,0,2,1,0,0,0
2,1,1,1,0,2,0,0,4,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,0,3,2,3,2,7,6,5,4,1,0,0,2,3,1,0,0
0,3,5,3,10,7,6,7,11,7,0,0,3,0,0,1,0,0,0,9,9,5,3,1
0,0,0,0,0,0,0,0,0,0,2,9,9,9,9,12,6,5,4,1,1,1,0,2
0,0,0,0,0,0,0,0,3,4,17,7,5,0,0,1,0,2,0,0,0,7,2,0
0,0,0,0,0,0,0,0,0,1,2,1,3,7,5,22,7,6,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,13,1,0,0,0
0,0,0,0,0,0,0,0,0,9,0,13,3,1,1,13,2,8,0,0,0,0,0,0
