0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,7,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,6,14,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,9,10,5,4,12
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,6,24,0,0,2
1,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,8,1,1,4,0,0
0,0,0,0,4,2,0,0,0,0,0,0,0,0,8,0,1,15,9,3,1,1,2,2
0,0,0,0,0,4,2,1,0,0,0,0,0,1,0,7,14,6,15,0,3,0,0,6
0,0,0,0,0,0,5,3,1,3,4,6,9,12,0,13,8,2,0,3,0,0,10,0
0,1,0,0,0,0,3,3,6,5,5,7,11,12,19,0,3,0,0,1,6,11,0,0
0,0,0,1,0,5,3,4,10,6,7,10,17,0,0,0,0,0,0,7,3,11,2,4
1,7,4,5,12,15,2,13,5,8,12,20,21,11,11,6,2,3,1,3,0,0,0,0
0,0,1,4,3,0,26,31,44,49,1,3,3,2,1,0,0,0,5,1,5,5,2,0
0,3,7,10,12,12,12,13,13,0,30,51,40,35,36,34,29,31,12,5,1,0,0,0
2,0,1,4,1,5,5,10,0,3,0,1,5,4,3,2,1,0,0,0,0,0,0,0
4,0,0,0,0,1,1,0,4,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,5,3,3,3,10,7,6,4,1,0,0,1,0,1,0,0
0,3,2,2,7,10,11,14,16,9,0,0,0,0,1,2,1,0,0,7,7,6,2,0
0,0,0,0,0,0,0,0,0,0,0,7,11,8,6,12,16,9,3,1,0,0,0,1
0,0,0,0,0,0,0,0,6,3,7,4,5,0,0,0,0,0,0,0,0,13,0,0
0,0,0,0,0,0,0,0,0,0,1,2,7,6,12,26,5,2,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,10,3,0,0,0
0,0,0,0,0,0,0,0,0,8,0,8,2,1,0,9,4,5,0,0,0,0,1,0
